Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2006","2006","3050","FAO TIER 1","ha","1189315.8618","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2007","2007","3050","FAO TIER 1","ha","2247422.5288","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2008","2008","3050","FAO TIER 1","ha","1196188.5675","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2009","2009","3050","FAO TIER 1","ha","1525168.9991","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2010","2010","3050","FAO TIER 1","ha","487328.0872","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2011","2011","3050","FAO TIER 1","ha","909471.2694","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2012","2012","3050","FAO TIER 1","ha","1951160.3111","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2013","2013","3050","FAO TIER 1","ha","1173487.2888","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2014","2014","3050","FAO TIER 1","ha","1621668.4173","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2015","2015","3050","FAO TIER 1","ha","1329135.4981","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2016","2016","3050","FAO TIER 1","ha","659371.0919","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2017","2017","3050","FAO TIER 1","ha","619056.1313","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2018","2018","3050","FAO TIER 1","ha","1246222.8052","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2019","2019","3050","FAO TIER 1","ha","1132284.784","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2020","2020","3050","FAO TIER 1","ha","497040.3841","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2021","2021","3050","FAO TIER 1","ha","777977.1034","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2001","2001","3050","FAO TIER 1","ha","39957996.4541","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2002","2002","3050","FAO TIER 1","ha","23712151.1998","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2003","2003","3050","FAO TIER 1","ha","16842745.838","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2004","2004","3050","FAO TIER 1","ha","34989476.3492","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2005","2005","3050","FAO TIER 1","ha","16209787.3534","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2006","2006","3050","FAO TIER 1","ha","25894720.1526","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2007","2007","3050","FAO TIER 1","ha","24947465.2145","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2008","2008","3050","FAO TIER 1","ha","18349245.1017","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2009","2009","3050","FAO TIER 1","ha","23217023.6548","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2010","2010","3050","FAO TIER 1","ha","10853465.2111","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2011","2011","3050","FAO TIER 1","ha","28584559.3756","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2012","2012","3050","FAO TIER 1","ha","33280404.1026","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2013","2013","3050","FAO TIER 1","ha","14105236.9083","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2014","2014","3050","FAO TIER 1","ha","21311884.5271","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2015","2015","3050","FAO TIER 1","ha","18076033.4127","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2016","2016","3050","FAO TIER 1","ha","13436594.73","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2017","2017","3050","FAO TIER 1","ha","18035187.3877","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2018","2018","3050","FAO TIER 1","ha","23871183.0348","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2019","2019","3050","FAO TIER 1","ha","15693511.4045","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2020","2020","3050","FAO TIER 1","ha","8560049.3007","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6794","Grassland","2021","2021","3050","FAO TIER 1","ha","16107574.4528","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2001","2001","3050","FAO TIER 1","ha","42736972.5181","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2002","2002","3050","FAO TIER 1","ha","42988554.933","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2003","2003","3050","FAO TIER 1","ha","6687574.135","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2004","2004","3050","FAO TIER 1","ha","21186604.6701","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2005","2005","3050","FAO TIER 1","ha","4377609.031","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2006","2006","3050","FAO TIER 1","ha","22953746.7774","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2007","2007","3050","FAO TIER 1","ha","19942971.8118","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2008","2008","3050","FAO TIER 1","ha","7458557.1332","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2009","2009","3050","FAO TIER 1","ha","7642950.768","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2010","2010","3050","FAO TIER 1","ha","4437996.5968","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2011","2011","3050","FAO TIER 1","ha","50093807.0925","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2012","2012","3050","FAO TIER 1","ha","45416029.3684","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2013","2013","3050","FAO TIER 1","ha","7710137.637","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2014","2014","3050","FAO TIER 1","ha","16480070.749","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2015","2015","3050","FAO TIER 1","ha","16692114.7871","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2016","2016","3050","FAO TIER 1","ha","5461040.0681","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2017","2017","3050","FAO TIER 1","ha","25824463.2443","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2018","2018","3050","FAO TIER 1","ha","21658881.6355","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2019","2019","3050","FAO TIER 1","ha","9345582.3367","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2020","2020","3050","FAO TIER 1","ha","2006710.1062","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6792","Open shrubland","2021","2021","3050","FAO TIER 1","ha","5960243.7287","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2001","2001","3050","FAO TIER 1","ha","5631216.8235","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2002","2002","3050","FAO TIER 1","ha","7019902.7415","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2003","2003","3050","FAO TIER 1","ha","5607358.5228","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2004","2004","3050","FAO TIER 1","ha","5053776.7637","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2005","2005","3050","FAO TIER 1","ha","5377174.444","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2006","2006","3050","FAO TIER 1","ha","5480363.7617","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2007","2007","3050","FAO TIER 1","ha","3728975.5128","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2008","2008","3050","FAO TIER 1","ha","4232276.1975","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2009","2009","3050","FAO TIER 1","ha","7056272.7188","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2010","2010","3050","FAO TIER 1","ha","2195066.9605","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2011","2011","3050","FAO TIER 1","ha","6672377.1994","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2012","2012","3050","FAO TIER 1","ha","7587298.0297","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2013","2013","3050","FAO TIER 1","ha","4182931.7776","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2014","2014","3050","FAO TIER 1","ha","6209196.7449","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2015","2015","3050","FAO TIER 1","ha","5056525.0052","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2016","2016","3050","FAO TIER 1","ha","3760866.1436","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2017","2017","3050","FAO TIER 1","ha","3233709.5717","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2018","2018","3050","FAO TIER 1","ha","4340059.0869","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2019","2019","3050","FAO TIER 1","ha","4979949.1608","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2020","2020","3050","FAO TIER 1","ha","3481099.188","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6760","Savanna","2021","2021","3050","FAO TIER 1","ha","2953442.4476","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2001","2001","3050","FAO TIER 1","ha","390363.688","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2002","2002","3050","FAO TIER 1","ha","804547.3518","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2003","2003","3050","FAO TIER 1","ha","577977.5746","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2004","2004","3050","FAO TIER 1","ha","464518.1476","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2005","2005","3050","FAO TIER 1","ha","196930.8667","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2006","2006","3050","FAO TIER 1","ha","541279.3603","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2007","2007","3050","FAO TIER 1","ha","138693.1001","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2008","2008","3050","FAO TIER 1","ha","132965.4526","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2009","2009","3050","FAO TIER 1","ha","431274.7605","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2010","2010","3050","FAO TIER 1","ha","119001.8827","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2011","2011","3050","FAO TIER 1","ha","266880.2417","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2012","2012","3050","FAO TIER 1","ha","566823.0685","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2013","2013","3050","FAO TIER 1","ha","389654.1277","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2014","2014","3050","FAO TIER 1","ha","355100.4355","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2015","2015","3050","FAO TIER 1","ha","669497.2386","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2016","2016","3050","FAO TIER 1","ha","217216.2387","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2017","2017","3050","FAO TIER 1","ha","215502.3838","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2018","2018","3050","FAO TIER 1","ha","486095.6778","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2019","2019","3050","FAO TIER 1","ha","1166623.4863","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2020","2020","3050","FAO TIER 1","ha","407778.4238","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6789","Woody savanna","2021","2021","3050","FAO TIER 1","ha","123281.0151","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2001","2001","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2002","2002","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2003","2003","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2004","2004","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2005","2005","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2006","2006","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2007","2007","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2008","2008","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2009","2009","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2010","2010","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2011","2011","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2012","2012","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2013","2013","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2014","2014","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6993","Fires in organic soils","2021","2021","3050","FAO TIER 1","ha","0","E","Estimated value",""
